DocNo,DDate,CustID,Curncy,Creater,OrdAmt,CreateDate
70602,5/20/11,IL SUK,USD,BONNIE,2213,5/20/11
87220,5/20/11,CAREHEALTY,USD,VITA,2548,5/20/11
87216,5/19/11,NSP,USD,VITA,16980,5/19/11
90,5/18/11,LIBE,USD,SHERRY,54236.16,5/18/11
91,5/18/11,VICSA-BR,USD,SHERRY,88122,5/18/11
92,5/18/11,GROB,USD,SHERRY,3332,5/18/11
93,5/18/11,MAILSHOP,USD,SHERRY,2091,5/18/11
87218a,5/18/11,OJSC,USD,VITA,35580,5/18/11
88,5/17/11,OPTICAID,USD,SHERRY,6783.84,5/17/11
89,5/17/11,VICSA,USD,SHERRY,95040,5/17/11
60072,5/17/11,HINDUSTAN,USD,JUDY,6396,5/17/11
70601,5/17/11,HELLY,USD,BONNIE,18246,5/17/11
87217,5/17/11,KONG,USD,VITA,8076,5/17/11
87218,5/17/11,OJSC,USD,VITA,22545,5/17/11
87,5/16/11,DEGI,USD,SHERRY,685.8,5/16/11
60071,5/16/11,SPECTRONICS,USD,JUDY,17100,5/16/11
70552-2,5/16/11,ABO,USD,BONNIE,9360,5/16/11
87214,5/16/11,CLUTE,USD,VITA,4200,5/16/11
87215,5/16/11,ANDERCO,USD,VITA,20790,5/16/11
86,5/13/11,MAJOR,USD,VITA,15714,5/13/11
87213,5/13/11,TECHWARE,USD,SHERRY,36684,5/13/11
85,5/12/11,LIBE,USD,SHERRY,2177.28,5/12/11
70600,5/12/11,SCHMERLER,USD,BONNIE,31087,5/12/11
87211,5/12/11,JOT,USD,VITA,6532,5/12/11
87212,5/12/11,DELSOL,USD,VITA,17436.06,5/12/11
70599,5/11/11,OPTISUR,USD,BONNIE,960.08,5/11/11
87209,5/11/11,ICIS,USD,VITA,15869,5/11/11
87210,5/11/11,KONG,USD,VITA,6279,5/11/11
84,5/10/11,ROYA,USD,SHERRY,2100,5/10/11
87208,5/10/11,CLUTE,USD,VITA,8994,5/10/11
60070,5/9/11,SOUVENIR,USD,JUDY,41906.4,5/9/11
70593,5/9/11,CONG ,USD,BONNIE,17295,5/9/11
70597,5/9/11,HELLY,USD,BONNIE,10521,5/9/11
70598,5/9/11,PROT-CAP ,USD,BONNIE,108590,5/9/11
87207,5/9/11,NAGY,USD,VITA,2274.5,5/9/11
83,5/6/11,SIER,USD,SHERRY,9279.36,5/6/11
60069,5/5/11,I.P.Z.,USD,JUDY,4804,5/5/11
70596,5/5/11,VER,USD,BONNIE,2836.2,5/5/11
87205,5/5/11,STEREO,USD,VITA,14160,5/5/11
87206,5/5/11,BINTEC,USD,VITA,8736,5/5/11
87204,5/4/11,DAYTONA,USD,VITA,5218,5/4/11
9655,5/4/11,__,NTD,MAY,37800,5/4/11
82,5/3/11,LIBE,USD,SHERRY,2032.8,5/3/11
60068,5/3/11,TACT,USD,JUDY,1498.6,5/3/11
70595,5/3/11,SINHAN,USD,BONNIE,8178,5/3/11
87201,5/3/11,PELI,USD,VITA,52713,5/3/11
87202,5/3/11,DELSOL,USD,VITA,5579.28,5/3/11
87203,5/3/11,KONG,USD,VITA,21227.88,5/3/11
80,4/29/11,TOMAS,USD,SHERRY,1851,4/29/11
81,4/29/11,VICSA-BR,USD,SHERRY,89628,4/29/11
60067,4/29/11,BUL,USD,JUDY,35559.63,4/29/11
70592,4/29/11,FALCON,USD,BONNIE,8340,4/29/11
70594,4/29/11,CONG ,USD,BONNIE,19827,4/29/11
60065,4/28/11,ZIMCO,USD,JUDY,375.1,4/28/11
60066,4/28/11,HORIZONE,USD,JUDY,3660,4/28/11
70443-1,4/28/11,SPEED,USD,BONNIE,8583,4/28/11
77,4/27/11,DUNE,USD,SHERRY,8920,4/27/11
78,4/27/11,LAMP,USD,SHERRY,16308,4/27/11
79,4/27/11,OPTICAID,USD,SHERRY,5299.2,4/27/11
60064,4/26/11,INNOV,USD,JUDY,1647.12,4/26/11
87200,4/26/11,KONG,USD,VITA,12246,4/26/11
75,4/25/11,LIBE,USD,SHERRY,55416.96,4/25/11
76,4/25/11,IRID,USD,SHERRY,1137,4/25/11
60058,4/25/11,QATARI,USD,JUDY,17370.11,4/13/11
60063,4/25/11,SOUVENIR,USD,JUDY,45414,4/25/11
87196,4/25/11,OTELO,USD,VITA,5110.08,4/25/11
87197,4/25/11,D&G,USD,VITA,2409.16,4/25/11
87198,4/25/11,KAZ,USD,VITA,2880,4/25/11
87199,4/25/11,KONG,USD,VITA,1362,4/25/11
73,4/22/11,IRID,USD,SHERRY,6816,4/22/11
74,4/22/11,IRID,USD,SHERRY,792,4/22/11
87194,4/22/11,PELI,USD,VITA,35286,4/22/11
87195,4/22/11,DELSOL,USD,VITA,1440,4/22/11
70,4/21/11,DEGI,USD,SHERRY,10056,4/21/11
71,4/21/11,MCCOR,USD,SHERRY,23456,4/21/11
60062,4/21/11,PHU,USD,JUDY,3997,4/21/11
87192,4/21/11,WIGG,USD,VITA,384.44,4/21/11
87193,4/21/11,LOCA,USD,VITA,350,4/21/11
69,4/20/11,VICSA-ME,USD,SHERRY,16220.4,4/20/11
60061,4/19/11,LEM,USD,JUDY,3232,4/19/11
87191,4/19/11,PELI,USD,VITA,2655,4/19/11
67,4/18/11,MAJOR,USD,SHERRY,10441.08,4/18/11
68,4/18/11,VERO,USD,SHERRY,2016,4/18/11
70591,4/18/11,SENG,USD,BONNIE,1038,4/18/11
87190,4/18/11,ups,USD,VITA,9021,4/18/11
66,4/15/11,TOPG,USD,SHERRY,5739,4/15/11
60060,4/15/11,SOUVENIR,USD,JUDY,78487.2,4/15/11
70590,4/15/11,BAN,USD,BONNIE,6196,4/15/11
87189,4/15/11,SBH,USD,VITA,5840.4,4/15/11
00013-1,4/14/11,TOMAS,USD,SHERRY,205.3,4/14/11
41411,4/14/11,ZOOM-1,USD,VITA,500,4/14/11
60059,4/14/11,AUSLINK,USD,JUDY,42,4/14/11
87187,4/14/11,NEBO,USD,VITA,19238.4,4/14/11
87188,4/14/11,VITO,USD,VITA,6795,4/14/11
63,4/13/11,PASS,USD,SHERRY,749.4,4/13/11
64,4/13/11,PASS,USD,SHERRY,8917.44,4/13/11
65,4/13/11,KROS,USD,SHERRY,16284,4/13/11
87186,4/13/11,PELI,USD,VITA,42504,4/13/11
62,4/12/11,IRID,USD,SHERRY,3408,4/12/11
70589,4/12/11,IL SUK,USD,BONNIE,1867.66,4/12/11
87185,4/12/11,OJSC,USD,VITA,25750,4/12/11
87185A,4/12/11,OJSC,USD,VITA,27900,4/12/11
60057,4/11/11,GRUPO,USD,JUDY,5160,4/11/11
70585,4/11/11,GUARDSMAN,USD,BONNIE,34112.5,4/11/11
70586,4/11/11,COYOTE,USD,BONNIE,1062,4/11/11
70587,4/11/11,SCHMERLER,USD,BONNIE,22200,4/11/11
70588,4/11/11,PETROLEUM,USD,BONNIE,265,4/11/11
87181,4/11/11,DELSOL,USD,VITA,2352.96,4/11/11
87182,4/11/11,CAREHEALTY,USD,VITA,4539.6,4/11/11
87183,4/11/11,EYEREX,USD,VITA,5443.3,4/11/11
87184,4/11/11,LOCA,USD,VITA,558,4/11/11
61,4/8/11,VICSA-BR,USD,SHERRY,79326,4/8/11
60056,4/8/11,SOUVENIR,USD,JUDY,64610,4/8/11
60,4/7/11,IRID,USD,SHERRY,6925,4/7/11
60055,4/7/11,OPTICS,USD,JUDY,2608,4/7/11
87179,4/7/11,COU,USD,VITA,5268,4/7/11
87180,4/7/11,TECHWARE,USD,VITA,438,4/7/11
59,4/6/11,ROC,USD,SHERRY,2241,4/6/11
87174,4/6/11,VAC,USD,VITA,7172,4/6/11
87175,4/6/11,VITO,USD,VITA,2793.6,4/6/11
87175A,4/6/11,VITO,USD,VITA,9146.88,4/6/11
87176,4/6/11,CLUTE,USD,VITA,13275,4/6/11
87177,4/6/11,LOCA,USD,VITA,750,4/6/11
87178,4/6/11,KAZ,USD,VITA,2992,4/6/11
58,4/1/11,UVWR,USD,SHERRY,5586,4/1/11
87171,4/1/11,BALZER,USD,VITA,7799.7,4/1/11
87172,4/1/11,LOCA,USD,VITA,5028.6,4/1/11
87173,4/1/11,LOGA,USD,VITA,2975,4/1/11
9654,4/1/11,YUANLUNG,NTD,MAY,42500,4/1/11
57,3/31/11,TOPG,USD,SHERRY,1512,3/31/11
87164A,3/31/11,OJSC,USD,VITA,29240,3/31/11
9653,3/31/11,CYCLING,NTD,MAY,900,3/31/11
54,3/30/11,LIBE,USD,SHERRY,49633.92,3/30/11
55,3/30/11,OPTICAID,USD,SHERRY,5394.78,3/30/11
56,3/30/11,TRIS,USD,SHERRY,8992.08,3/30/11
87167,3/30/11,ZOOM-1,USD,VITA,3140.2,3/30/11
87168,3/30/11,DELSOL,USD,VITA,1152,3/30/11
87169,3/30/11,RIDER,USD,VITA,3278,3/30/11
HP11032901,3/30/11,HORMAN,NTD,VITA,7350,3/30/11
53,3/29/11,MAILSHOP,USD,SHERRY,48101,3/29/11
87165,3/29/11,LOGA,USD,VITA,25810.8,3/29/11
87166,3/29/11,CELICA,USD,VITA,6867.6,3/29/11
60054,3/28/11,OSH,USD,JUDY,53774,3/28/11
87164,3/28/11,OJSC,USD,VITA,29860,3/28/11
70584,3/25/11,PHILLIPS,USD,BONNIE,583,3/25/11
87163,3/25/11,BANGKOK,USD,VITA,16038,3/25/11
52,3/24/11,MAJOR,USD,SHERRY,39498,3/24/11
70583,3/24/11,PHILLIPS,USD,BONNIE,710.75,3/24/11
87160,3/24/11,PALM,USD,BONNIE,4320,3/24/11
87161,3/24/11,NEBO,USD,JUDY,23203.2,3/24/11
87162,3/24/11,CLUTE,USD,VITA,2037,3/24/11
50,3/23/11,IRID,USD,SHERRY,1847,3/23/11
51,3/23/11,ANDES,USD,SHERRY,29964,3/23/11
60053,3/23/11,AUSLINK,USD,JUDY,1944,3/23/11
87159,3/23/11,CAREHEALTY,USD,VITA,3978,3/23/11
37,3/22/11,3F,USD,SHERRY,2474,3/22/11
60052,3/22/11,HINDUSTAN,USD,JUDY,5565,3/22/11
87158,3/22/11,DECTRA,USD,VITA,15200,3/22/11
PGT11241,3/22/11,FUCO,USD,BONNIE,756,3/22/11
46,3/21/11,VICSA,USD,SHERRY,5532,3/21/11
47,3/21/11,VICSA-ME,USD,SHERRY,13725.6,3/21/11
48,3/21/11,IRID,USD,SHERRY,5396.48,3/21/11
49,3/21/11,VICSA-BR,USD,SHERRY,32040,3/21/11
60051,3/21/11,SOUVENIR,USD,JUDY,3400,3/21/11
45,3/18/11,DEGI,USD,SHERRY,29541,3/18/11
87123,3/18/11,QUAL,USD,VITA,5445,2/8/11
87156,3/18/11,CLUTE,USD,VITA,8955,3/18/11
87157,3/18/11,TECHWARE,USD,VITA,8760,3/18/11
44,3/17/11,VICSA-BR,USD,SHERRY,81963,3/17/11
70580,3/17/11,MB,USD,BONNIE,2774,3/17/11
70581,3/17/11,JDM,USD,BONNIE,6069,3/17/11
70582,3/17/11,PT,USD,BONNIE,10275,3/17/11
87155,3/17/11,TECHWARE,USD,VITA,5826,3/17/11
43,3/16/11,GLOBAL,USD,SHERRY,2428,3/16/11
70579,3/16/11,AAA,USD,BONNIE,13357,3/16/11
87154,3/15/11,HAVERSTOCK,USD,VITA,4034,3/15/11
41,3/14/11,VICSA-PE,USD,VITA,9660,3/14/11
42,3/14/11,ROC,USD,VITA,453,3/14/11
60050,3/14/11,HORIZONE,USD,JUDY,14333.5,3/14/11
70577,3/14/11,VISIONIX,USD,BONNIE,2480,3/14/11
87151,3/14/11,ESELL,USD,VITA,26544,3/14/11
87153,3/14/11,PELI,USD,VITA,25026,3/14/11
39,3/11/11,UVWR,USD,SHERRY,2803.5,3/11/11
40,3/11/11,MCCOR,USD,SHERRY,95417.2,3/11/11
60048,3/11/11,AUSLINK,USD,JUDY,1149,3/10/11
60049,3/11/11,SOUVENIR,USD,JUDY,78651,3/11/11
70576,3/11/11,PSE,USD,BONNIE,7518,3/11/11
87080A,3/11/11,antonis,USD,VITA,192,3/11/11
87148,3/11/11,D&G,USD,VITA,6390,3/11/11
87149,3/11/11,PELI,USD,VITA,20184,3/11/11
87150,3/11/11,WAY,USD,VITA,1832.5,3/11/11
70575,3/10/11,H.S.Q,USD,BONNIE,7048,3/10/11
38,3/9/11,WINT,USD,SHERRY,6039,3/9/11
70573,3/9/11,DANA,USD,BONNIE,3248,3/9/11
70574,3/9/11,ZAINA,USD,BONNIE,2227,3/9/11
87147,3/9/11,OPTOS,USD,VITA,3226,3/9/11
60047,3/8/11,SPECTACLES,USD,VITA,3158,3/8/11
87145,3/8/11,KAZ,USD,VITA,4120,3/8/11
87146,3/8/11,protex,USD,VITA,5677.4,3/8/11
87146A,3/8/11,SOGED,USD,VITA,600,3/8/11
70572,3/7/11,COYOTE,USD,BONNIE,2791.5,3/7/11
87143,3/7/11,KONG,USD,VITA,6450,3/7/11
87144,3/7/11,DECTRA,USD,VITA,4823.16,3/7/11
87144A,3/7/11,DECTRA,USD,VITA,3933.6,3/7/11
87142,3/4/11,KAZ,USD,VITA,2408.7,3/4/11
87140,3/3/11,DECTRA,USD,VITA,4333.2,3/3/11
87140A,3/3/11,DECTRA,USD,VITA,2878.62,3/3/11
87141,3/3/11,CAREHEALTY,USD,VITA,5967.72,3/3/11
9651,3/3/11,__,NTD,MAY,22680,3/3/11
9652,3/3/11,__,NTD,MAY,53550,3/3/11
60046,3/2/11,UMAIR ,USD,BONNIE,4406,3/2/11
70552A,3/2/11,ABO,USD,BONNIE,16380,3/2/11
87139,3/2/11,ALLS,USD,VITA,10765,3/2/11
36,3/1/11,IOS,USD,SHERRY,3700.56,3/1/11
87135,3/1/11,VITO,USD,VITA,5347.36,3/1/11
87135A,3/1/11,VITO,USD,VITA,1768.32,3/1/11
87136,3/1/11,KONG,USD,VITA,1740,3/1/11
87137,3/1/11,ups,USD,VITA,9519,3/1/11
87138,3/1/11,FCE,USD,VITA,8600,3/1/11
34,2/25/11,KLEA,USD,SHERRY,2418,2/25/11
35,2/25/11,S&S,USD,SHERRY,1042,2/25/11
70570,2/25/11,COYOTE,USD,BONNIE,2878.5,2/25/11
70571,2/25/11,MOLNAR,USD,BONNIE,5691.6,2/25/11
87134,2/25/11,DELSOL,USD,VITA,2352.96,2/25/11
9650,2/25/11,___,NTD,MAY,36225.6,2/25/11
33,2/24/11,VICSA-ME,USD,SHERRY,10344,2/24/11
28,2/23/11,IRID,USD,SHERRY,1166.32,2/23/11
29,2/23/11,IRID,USD,SHERRY,2994,2/23/11
30,2/23/11,IRID,USD,SHERRY,5900,2/23/11
31,2/23/11,IRID,USD,SHERRY,696,2/23/11
32,2/23/11,UVWR,USD,SHERRY,3102,2/23/11
60045,2/23/11,SEA,USD,JUDY,2404,2/23/11
70569,2/23/11,SAFETYWARE,USD,BONNIE,1474.5,2/23/11
87133,2/22/11,CLUTE,USD,VITA,9174,2/22/11
9649,2/22/11,__,NTD,MAY,17640,2/22/11
27,2/21/11,VICSA-CO,USD,SHERRY,10674,2/21/11
60044,2/21/11,SOUVENIR,USD,JUDY,85151,2/21/11
87132,2/21/11,KONG,USD,VITA,2178,2/21/11
7,2/18/11,GLOBAL,USD,SHERRY,33847,2/18/11
60043,2/18/11,TWENTY,USD,JUDY,5102,2/18/11
70567,2/18/11,SENG,USD,BONNIE,1029,2/18/11
70568,2/18/11,PT,USD,BONNIE,7368,2/18/11
70565,2/17/11,PROFIX,USD,BONNIE,4800,2/17/11
70566,2/17/11,SAFETYWARE,USD,BONNIE,600,2/17/11
87131,2/17/11,SEKYE,USD,VITA,11006,2/17/11
60042,2/16/11,JM,USD,JUDY,8295,2/16/11
70564,2/16/11,HELLY,USD,BONNIE,4197,2/16/11
87130,2/16/11,BINTEC,USD,VITA,912,2/16/11
26,2/15/11,MAILSHOP,USD,SHERRY,3347,2/15/11
60041,2/15/11,REXRAM,USD,JUDY,9522,2/15/11
87127,2/15/11,LOGA,USD,VITA,21643.4,2/15/11
87128,2/15/11,BJORNKLADER,USD,VITA,9436,2/15/11
87129,2/15/11,BARZ,USD,VITA,76.8,2/15/11
25,2/14/11,ROC,USD,SHERRY,321,2/14/11
70561,2/11/11,PHILLIPS,USD,BONNIE,5190,2/11/11
70562,2/11/11,ANTONIK,USD,BONNIE,2832,2/11/11
70563,2/11/11,HELLY,USD,BONNIE,7653,2/11/11
87126,2/11/11,NAGY,USD,VITA,1099,2/11/11
24,2/10/11,MOTIV,USD,SHERRY,956.5,2/10/11
9648,2/9/11,__,NTD,MAY,25200,2/9/11
HP11012104,2/9/11,HORMAN,NTD,VITA,29988,2/9/11
19,2/8/11,DEGI,USD,SHERRY,3834,2/8/11
20,2/8/11,UVWR,USD,SHERRY,1918,2/8/11
21,2/8/11,LIBE,USD,SHERRY,1267.2,2/8/11
22,2/8/11,LIBE,USD,SHERRY,2138.4,2/8/11
23,2/8/11,COOOL,USD,SHERRY,1710,2/8/11
60040,2/8/11,Ploberger,USD,JUDY,7327,2/8/11
70559,2/8/11,COYOTE,USD,BONNIE,1908,2/8/11
70560,2/8/11,FENIX ,USD,BONNIE,12859.4,2/8/11
87120,2/8/11,PELI,USD,VITA,9687,2/8/11
87121,2/8/11,PELI,USD,VITA,24600,2/8/11
87122,2/8/11,OFAR,USD,VITA,5280,2/8/11
87124,2/8/11,ZOOM-1,USD,VITA,1620.1,2/8/11
70556,2/1/11,PHILLIPS,USD,BONNIE,2636,2/1/11
70557,2/1/11,CERKALL,USD,BONNIE,4485,2/1/11
70558,2/1/11,FALCON,USD,BONNIE,2100,2/1/11
17,1/31/11,MANN,USD,SHERRY,5623.68,1/31/11
18,1/31/11,ROC,USD,SHERRY,2982,1/31/11
87119,1/31/11,pishro-1,USD,VITA,80300,1/31/11
14,1/28/11,OPTICAID,USD,SHERRY,14156.68,1/28/11
15,1/28/11,LIBE,USD,SHERRY,53019.36,1/28/11
16,1/28/11,SIER,USD,SHERRY,1938,1/28/11
87117,1/28/11,BLAXALL,USD,VITA,2221.22,1/28/11
87118,1/28/11,UNIQ,USD,VITA,29940,1/28/11
60035,1/27/11,INNOV,USD,JUDY,1920,1/19/11
60039,1/27/11,IRIS,USD,JUDY,4626,1/27/11
87114,1/27/11,ups,USD,VITA,6882,1/27/11
87115,1/27/11,DECTRA,USD,VITA,7359.6,1/27/11
87115A,1/27/11,DECTRA,USD,VITA,2740.32,1/27/11
87116,1/27/11,ARIO,USD,VITA,14553.6,1/27/11
11,1/26/11,VICSA-BR,USD,SHERRY,76920,1/26/11
12,1/26/11,VICSA,USD,SHERRY,3218.12,1/26/11
13,1/26/11,TOMAS,USD,SHERRY,1757.02,1/26/11
60038,1/26/11,JW,USD,JUDY,56028,1/26/11
8,1/25/11,LAMP,USD,SHERRY,4134,1/25/11
9,1/25/11,TOMAS,USD,SHERRY,578.4,1/25/11
10,1/25/11,KLEA,USD,SHERRY,1859.4,1/25/11
70555,1/25/11,SENG,USD,BONNIE,934.5,1/25/11
87074A,1/25/11,BARZ,USD,VITA,489,1/25/11
87112,1/25/11,DECTRA,USD,VITA,5600,1/25/11
87113,1/25/11,WIGG,USD,VITA,1024,1/25/11
60037,1/24/11,HORIZONE,USD,JUDY,242.5,1/24/11
70525-1,1/24/11,SOUVENIR,USD,SHERRY,18909.3,1/24/11
9647,1/24/11,YUANLUNG,NTD,MAY,44625,1/24/11
6,1/21/11,VICSA-ME,USD,SHERRY,8709,1/21/11
70554,1/21/11,PT,USD,BONNIE,3249,1/21/11
87111,1/21/11,BALZER,USD,VITA,6789,1/21/11
9646,1/21/11,__,NTD,MAY,7350,1/21/11
60036,1/20/11,TECHN,USD,JUDY,2800,1/20/11
70547,1/20/11,SOUVENIR,USD,BONNIE,15422.1,1/20/11
70548,1/20/11,SOUVENIR,USD,BONNIE,30439.5,1/20/11
70549,1/20/11,SOUVENIR,USD,BONNIE,30439.5,1/20/11
70550,1/20/11,FALCON,USD,BONNIE,6945,1/20/11
70551,1/20/11,XTRA,USD,BONNIE,2738,1/20/11
70552,1/20/11,ABO,USD,BONNIE,32760,1/20/11
70552-1,1/20/11,ABO,USD,BONNIE,9360,1/20/11
70553,1/20/11,AL HANAWI,USD,BONNIE,4032,1/20/11
87109,1/20/11,CLUTE,USD,SHERRY,8253,1/20/11
87110,1/20/11,KONG,USD,SHERRY,1119.6,1/20/11
87108,1/19/11,KONG,USD,SHERRY,4011,1/19/11
87106,1/18/11,KONG,USD,SHERRY,12012,1/18/11
87107,1/18/11,MAGN,USD,JUDY,4271,1/18/11
5,1/17/11,GEOG1,USD,SHERRY,5640,1/17/11
60034,1/17/11,Baleia,USD,JUDY,7667.8,1/17/11
87105,1/17/11,KONG,USD,SHERRY,9438.6,1/17/11
4,1/14/11,UVWR,USD,SHERRY,11013,1/14/11
70546,1/14/11,SPECTRONICS,USD,BONNIE,3500,1/14/11
87104,1/14/11,OTELO,USD,BONNIE,3759.92,1/14/11
3,1/13/11,KLEA,USD,SHERRY,1247.4,1/13/11
70545,1/13/11,SENG,USD,BONNIE,924,1/13/11
87103,1/13/11,OJSC,USD,VITA,40150,1/13/11
2,1/12/11,VICSA,USD,SHERRY,730,1/12/11
87102,1/12/11,MCCRAY,USD,VITA,3672,1/12/11
60033,1/11/11,Cali,USD,JUDY,522,1/11/11
87101,1/11/11,DELSOL,USD,VITA,5006.16,1/11/11
60032,1/10/11,HORIZONE,USD,JUDY,37,1/10/11
70543,1/10/11,OPTISUR,USD,BONNIE,1100.08,1/10/11
70544,1/10/11,IL SUK,USD,BONNIE,21.76,1/10/11
87100,1/10/11,TIDA,USD,SHERRY,4650,1/10/11
1,1/7/11,IOS,USD,SHERRY,3032,1/7/11
87099,1/7/11,DECTRA,USD,VITA,1050,1/7/11
70542,1/5/11,SENG,USD,BONNIE,945,1/5/11
87096,1/5/11,DECTRA,USD,VITA,7416.9,1/5/11
87097,1/5/11,TRAVERS,USD,VITA,1492.5,1/5/11
87098,1/5/11,TRAVERS,USD,VITA,1857.3,1/5/11
HP10122802,1/4/11,HORMAN,NTD,VITA,30600,1/4/11
70540,12/31/10,PROT-CAP ,USD,BONNIE,4221,12/31/10
70539,12/30/10,CONG ,USD,BONNIE,25302,12/30/10
99268,12/29/10,3F,USD,VITA,13006,12/29/10
99269,12/29/10,GATEOPTICAL,USD,SHERRY,11010,12/29/10
99267,12/27/10,IRID,USD,SHERRY,3456,12/27/10
60029,12/24/10,USHAFIRE,USD,JUDY,6869,12/15/10
60031,12/24/10,Four,AUD,JUDY,806,12/24/10
99266,12/24/10,IRID,USD,SHERRY,2429,12/24/10
87090,12/23/10,GLASSORAMA,USD,VITA,75627,12/23/10
99264,12/23/10,LAMP,USD,SHERRY,5373.6,12/23/10
99265,12/23/10,UVWR,USD,SHERRY,2478,12/23/10
122210,12/22/10,OCC,USD,VITA,138,12/22/10
70537,12/22/10,PHILLIPS,USD,BONNIE,1072.4,12/22/10
70538,12/22/10,SAMSUNG,USD,BONNIE,1235,12/22/10
99262,12/22/10,VICSA-ME,USD,SHERRY,13767.2,12/22/10
99263,12/22/10,MAJOR,USD,SHERRY,23049,12/22/10
87093,12/21/10,DELSOL,USD,VITA,1146.24,12/21/10
87094,12/21/10,ZOOM-1,USD,VITA,1577.8,12/21/10
87095,12/21/10,KAZ,USD,VITA,3994,12/21/10
99260,12/21/10,IRID,USD,SHERRY,2050,12/21/10
99261,12/21/10,IRID,USD,SHERRY,425,12/21/10
87092,12/20/10,DELSOL,USD,VITA,3412.8,12/20/10
99259,12/20/10,SIER,USD,SHERRY,7752,12/20/10
999259,12/20/10,SIER,USD,SHERRY,5814,12/20/10
70536,12/17/10,SAFETYWARE,USD,BONNIE,2144.5,12/17/10
87091,12/17/10,LOCA,USD,VITA,1537.4,12/17/10
99258,12/17/10,VICSA-AR,USD,SHERRY,31473,12/17/10
60030,12/16/10,LEM,USD,JUDY,2802.99,12/16/10
9643,12/16/10,YUANLUNG,USD,MAY,2992.5,12/16/10
9644,12/16/10,__,NTD,MAY,23940,12/16/10
70535,12/15/10,SAFETYWARE,USD,BONNIE,600,12/15/10
87089,12/15/10,LOGA,USD,VITA,68.12,12/15/10
99256,12/15/10,LIBE,USD,SHERRY,1900.8,12/15/10
99257,12/15/10,IRID,USD,SHERRY,956,12/15/10
60028,12/14/10,Ploberger,USD,JUDY,7592,12/14/10
60027,12/13/10,JM,USD,JUDY,14100,12/10/10
70534,12/13/10,SOUVENIR,USD,BONNIE,42875,12/13/10
87088,12/13/10,BJORNKLADER,USD,VITA,10184,12/13/10
99255,12/13/10,IRID,USD,SHERRY,2559.5,12/13/10
HP10120712,12/13/10,HORMAN,NTD,VITA,31800,12/13/10
87087,12/10/10,TERRY,USD,JUDY,1320,12/10/10
99251,12/10/10,KROS,USD,SHERRY,8130,12/10/10
99252,12/10/10,CHIY,USD,SHERRY,1830,12/10/10
99253,12/10/10,LUCAS,USD,SHERRY,10227,12/10/10
99254,12/10/10,VICSA,USD,SHERRY,2625,12/10/10
87085,12/9/10,RIDER,USD,VITA,5694,12/9/10
87086,12/9/10,KAZ,USD,VITA,940,12/9/10
60025,12/8/10,GLOBAL VISION,USD,JUDY,1500,12/8/10
60026,12/8/10,Ploberger,USD,JUDY,3600,12/8/10
70533,12/8/10,BIGCOMPRA,USD,BONNIE,106590,12/8/10
87083,12/8/10,SIAM,USD,VITA,3692,12/8/10
87084,12/8/10,FCE,USD,VITA,20400,12/8/10
99250,12/8/10,MCCOR,USD,SHERRY,231.6,12/8/10
87082,12/7/10,OZCO,USD,VITA,41028,12/7/10
CR-99138,12/7/10,GLOBAL,USD,SHERRY,94,12/7/10
87080,12/6/10,antonis,USD,VITA,2889.2,12/6/10
87081,12/6/10,ZOOM-1,USD,VITA,1577.8,12/6/10
99249,12/6/10,ROC,USD,SHERRY,1320,12/6/10
70523A,12/3/10,HORIZONE,USD,JUDY,11383,12/3/10
70532,12/3/10,SCHMERLER,USD,BONNIE,26740,12/3/10
87079,12/3/10,DELSOL,USD,VITA,15199.2,12/3/10
99238,12/3/10,3F,USD,SHERRY,740,12/3/10
70531,12/2/10,HSD,USD,BONNIE,26694,12/2/10
87023A,12/2/10,ARIO,USD,VITA,5831.4,12/2/10
87023B,12/2/10,ARIO,USD,VITA,4423.8,12/2/10
87077,12/2/10,D&G,USD,VITA,2996,12/2/10
87078,12/2/10,D&G,USD,VITA,3675,12/2/10
99247,12/2/10,LIBE,USD,SHERRY,48582.72,12/2/10
99248,12/2/10,LIBE,USD,SHERRY,691.2,12/2/10
87075,12/1/10,ANDERCO,USD,VITA,14390,12/1/10
87076,12/1/10,ups,USD,VITA,5271,12/1/10
60020,11/30/10,Ploberger,USD,JUDY,37966.68,11/8/10
70530,11/30/10,CAPRI OPTICS,USD,BONNIE,20172,11/30/10
87074,11/30/10,BARZ,USD,VITA,11994.15,11/30/10
99245,11/30/10,RISLI,USD,SHERRY,2241,11/30/10
99246,11/30/10,IRID,USD,SHERRY,1449.6,11/30/10
70527,11/29/10,GUARDSMAN,USD,BONNIE,36625,11/29/10
70528,11/29/10,LABO,USD,BONNIE,8971,11/29/10
70529,11/29/10,Four,AUD,BONNIE,950,11/29/10
87073,11/29/10,RAYONG,USD,VITA,9174,11/29/10
70525,11/26/10,SOUVENIR,USD,BONNIE,34917.6,11/26/10
70526,11/26/10,ENGLAND OPTICAL,USD,BONNIE,4344,11/26/10
87071,11/26/10,BALZER,USD,VITA,7121,11/26/10
87072,11/26/10,tedex,USD,VITA,132,11/26/10
99244,11/26/10,UVWR,USD,SHERRY,1553,11/26/10
87068,11/25/10,DECTRA,USD,VITA,3246.48,11/25/10
87069,11/25/10,DECTRA,USD,VITA,1956,11/25/10
87070,11/25/10,ZOOM-1,USD,VITA,1577.8,11/25/10
70523,11/24/10,HORIZONE,USD,BONNIE,13640,11/24/10
